date,cyear,fiscal_year,month,region,quantity,agency,administration,title42_flag,mpp_flag
2019-06-01,2019,2019,6,Coastal Border,6340,OFO,Trump,0.0,1.0
2019-06-01,2019,2019,6,Northern Land Border,2770,OFO,Trump,0.0,1.0
2019-06-01,2019,2019,6,Southwest Land Border,9410,OFO,Trump,0.0,1.0
2019-07-01,2019,2019,7,Air Ports of Entry/Interior,4360,OFO,Trump,0.0,1.0
2019-07-01,2019,2019,7,Coastal Border,6220,OFO,Trump,0.0,1.0
2019-07-01,2019,2019,7,Northern Land Border,3080,OFO,Trump,0.0,1.0
2019-07-01,2019,2019,7,Southwest Land Border,9770,OFO,Trump,0.0,1.0
2019-08-01,2019,2019,8,Air Ports of Entry/Interior,4700,OFO,Trump,0.0,1.0
2019-08-01,2019,2019,8,Coastal Border,6920,OFO,Trump,0.0,1.0
2019-08-01,2019,2019,8,Northern Land Border,3650,OFO,Trump,0.0,1.0
2019-08-01,2019,2019,8,Southwest Land Border,11920,OFO,Trump,0.0,1.0
2019-09-01,2019,2019,9,Air Ports of Entry/Interior,4800,OFO,Trump,0.0,1.0
2019-09-01,2019,2019,9,Coastal Border,6710,OFO,Trump,0.0,1.0
2019-09-01,2019,2019,9,Northern Land Border,2750,OFO,Trump,0.0,1.0
2019-09-01,2019,2019,9,Southwest Land Border,11920,OFO,Trump,0.0,1.0
2019-10-01,2019,2020,10,Air Ports of Entry/Interior,4910,OFO,Trump,0.0,1.0
2019-10-01,2019,2020,10,Coastal Border,6990,OFO,Trump,0.0,1.0
2019-10-01,2019,2020,10,Northern Land Border,3490,OFO,Trump,0.0,1.0
2019-10-01,2019,2020,10,Southwest Land Border,9740,OFO,Trump,0.0,1.0
2019-11-01,2019,2020,11,Air Ports of Entry/Interior,4760,OFO,Trump,0.0,1.0
2019-11-01,2019,2020,11,Coastal Border,6490,OFO,Trump,0.0,1.0
2019-11-01,2019,2020,11,Northern Land Border,3040,OFO,Trump,0.0,1.0
2019-11-01,2019,2020,11,Southwest Land Border,9120,OFO,Trump,0.0,1.0
2019-12-01,2019,2020,12,Air Ports of Entry/Interior,5160,OFO,Trump,0.0,1.0
2019-12-01,2019,2020,12,Coastal Border,6230,OFO,Trump,0.0,1.0
2019-12-01,2019,2020,12,Northern Land Border,3720,OFO,Trump,0.0,1.0
2019-12-01,2019,2020,12,Southwest Land Border,7710,OFO,Trump,0.0,1.0
2020-01-01,2020,2020,1,Air Ports of Entry/Interior,5540,OFO,Trump,0.0,1.0
2020-01-01,2020,2020,1,Coastal Border,6240,OFO,Trump,0.0,1.0
2020-01-01,2020,2020,1,Northern Land Border,3290,OFO,Trump,0.0,1.0
2020-01-01,2020,2020,1,Southwest Land Border,7380,OFO,Trump,0.0,1.0
2020-02-01,2020,2020,2,Air Ports of Entry/Interior,5160,OFO,Trump,0.0,1.0
2020-02-01,2020,2020,2,Coastal Border,6050,OFO,Trump,0.0,1.0
2020-02-01,2020,2020,2,Northern Land Border,6450,OFO,Trump,0.0,1.0
2020-02-01,2020,2020,2,Southwest Land Border,6610,OFO,Trump,0.0,1.0
2020-03-01,2020,2020,3,Air Ports of Entry/Interior,4070,OFO,Trump,0.0,1.0
2020-03-01,2020,2020,3,Coastal Border,9380,OFO,Trump,0.0,1.0
2020-03-01,2020,2020,3,Northern Land Border,3580,OFO,Trump,0.0,1.0
2020-03-01,2020,2020,3,Southwest Land Border,4070,OFO,Trump,0.0,1.0
2020-04-01,2020,2020,4,Air Ports of Entry/Interior,570,OFO,Trump,1.0,1.0
2020-04-01,2020,2020,4,Coastal Border,11560,OFO,Trump,1.0,1.0
2020-04-01,2020,2020,4,Northern Land Border,470,OFO,Trump,1.0,1.0
2020-04-01,2020,2020,4,Southwest Land Border,920,OFO,Trump,1.0,1.0
2020-05-01,2020,2020,5,Air Ports of Entry/Interior,1130,OFO,Trump,1.0,1.0
2020-05-01,2020,2020,5,Coastal Border,14990,OFO,Trump,1.0,1.0
2020-05-01,2020,2020,5,Northern Land Border,390,OFO,Trump,1.0,1.0
2020-05-01,2020,2020,5,Southwest Land Border,1640,OFO,Trump,1.0,1.0
2020-06-01,2020,2020,6,Air Ports of Entry/Interior,1370,OFO,Trump,1.0,1.0
2020-06-01,2020,2020,6,Coastal Border,14620,OFO,Trump,1.0,1.0
2020-06-01,2020,2020,6,Northern Land Border,840,OFO,Trump,1.0,1.0
2020-06-01,2020,2020,6,Southwest Land Border,2210,OFO,Trump,1.0,1.0
2020-07-01,2020,2020,7,Air Ports of Entry/Interior,2900,OFO,Trump,1.0,1.0
2020-07-01,2020,2020,7,Coastal Border,8710,OFO,Trump,1.0,1.0
2020-07-01,2020,2020,7,Northern Land Border,870,OFO,Trump,1.0,1.0
2020-07-01,2020,2020,7,Southwest Land Border,2390,OFO,Trump,1.0,1.0
2020-08-01,2020,2020,8,Air Ports of Entry/Interior,3490,OFO,Trump,1.0,1.0
2020-08-01,2020,2020,8,Coastal Border,9630,OFO,Trump,1.0,1.0
2020-08-01,2020,2020,8,Northern Land Border,2330,OFO,Trump,1.0,1.0
2020-08-01,2020,2020,8,Southwest Land Border,2730,OFO,Trump,1.0,1.0
2020-09-01,2020,2020,9,Air Ports of Entry/Interior,4010,OFO,Trump,1.0,1.0
2020-09-01,2020,2020,9,Coastal Border,10200,OFO,Trump,1.0,1.0
2020-09-01,2020,2020,9,Northern Land Border,1740,OFO,Trump,1.0,1.0
2020-09-01,2020,2020,9,Southwest Land Border,2910,OFO,Trump,1.0,1.0
2020-10-01,2020,2021,10,Air Ports of Entry/Interior,4460,OFO,Trump,1.0,1.0
2020-10-01,2020,2021,10,Coastal Border,11420,OFO,Trump,1.0,1.0
2020-10-01,2020,2021,10,Northern Land Border,2590,OFO,Trump,1.0,1.0
2020-10-01,2020,2021,10,Southwest Land Border,2900,OFO,Trump,1.0,1.0
2020-11-01,2020,2021,11,Air Ports of Entry/Interior,3970,OFO,Trump,1.0,1.0
2020-11-01,2020,2021,11,Coastal Border,11200,OFO,Trump,1.0,1.0
2020-11-01,2020,2021,11,Northern Land Border,1570,OFO,Trump,1.0,1.0
2020-11-01,2020,2021,11,Southwest Land Border,2940,OFO,Trump,1.0,1.0
2020-12-01,2020,2021,12,Air Ports of Entry/Interior,3910,OFO,Trump,1.0,1.0
2020-12-01,2020,2021,12,Coastal Border,12510,OFO,Trump,1.0,1.0
2020-12-01,2020,2021,12,Northern Land Border,2150,OFO,Trump,1.0,1.0
2020-12-01,2020,2021,12,Southwest Land Border,2850,OFO,Trump,1.0,1.0
2021-01-01,2021,2021,1,Air Ports of Entry/Interior,4510,OFO,Trump,1.0,1.0
2021-01-01,2021,2021,1,Coastal Border,11190,OFO,Trump,1.0,1.0
2021-01-01,2021,2021,1,Northern Land Border,950,OFO,Trump,1.0,1.0
2021-01-01,2021,2021,1,Southwest Land Border,3100,OFO,Trump,1.0,1.0
2021-02-01,2021,2021,2,Air Ports of Entry/Interior,3740,OFO,Biden,1.0,0.0
2021-02-01,2021,2021,2,Coastal Border,9010,OFO,Biden,1.0,0.0
2021-02-01,2021,2021,2,Northern Land Border,1530,OFO,Biden,1.0,0.0
2021-02-01,2021,2021,2,Southwest Land Border,3460,OFO,Biden,1.0,0.0
2021-03-01,2021,2021,3,Air Ports of Entry/Interior,4310,OFO,Biden,1.0,0.0
2021-03-01,2021,2021,3,Coastal Border,12340,OFO,Biden,1.0,0.0
2021-03-01,2021,2021,3,Northern Land Border,1870,OFO,Biden,1.0,0.0
2021-03-01,2021,2021,3,Southwest Land Border,4060,OFO,Biden,1.0,0.0
2021-04-01,2021,2021,4,Air Ports of Entry/Interior,4150,OFO,Biden,1.0,0.0
2021-04-01,2021,2021,4,Coastal Border,11870,OFO,Biden,1.0,0.0
2021-04-01,2021,2021,4,Northern Land Border,1170,OFO,Biden,1.0,0.0
2021-04-01,2021,2021,4,Southwest Land Border,5100,OFO,Biden,1.0,0.0
2021-05-01,2021,2021,5,Air Ports of Entry/Interior,4330,OFO,Biden,1.0,0.0
2021-05-01,2021,2021,5,Coastal Border,11840,OFO,Biden,1.0,0.0
2021-05-01,2021,2021,5,Northern Land Border,1370,OFO,Biden,1.0,0.0
2021-05-01,2021,2021,5,Southwest Land Border,7940,OFO,Biden,1.0,0.0
2021-06-01,2021,2021,6,Air Ports of Entry/Interior,4430,OFO,Biden,1.0,0.0
2021-06-01,2021,2021,6,Coastal Border,12330,OFO,Biden,1.0,0.0
2021-06-01,2021,2021,6,Northern Land Border,1790,OFO,Biden,1.0,0.0
2021-06-01,2021,2021,6,Southwest Land Border,10390,OFO,Biden,1.0,0.0
2021-07-01,2021,2021,7,Air Ports of Entry/Interior,4730,OFO,Biden,1.0,0.0
2021-07-01,2021,2021,7,Coastal Border,12120,OFO,Biden,1.0,0.0
2021-07-01,2021,2021,7,Northern Land Border,3280,OFO,Biden,1.0,0.0
2021-07-01,2021,2021,7,Southwest Land Border,12940,OFO,Biden,1.0,0.0
2021-08-01,2021,2021,8,Air Ports of Entry/Interior,5330,OFO,Biden,1.0,0.0
2021-08-01,2021,2021,8,Coastal Border,11390,OFO,Biden,1.0,0.0
2021-08-01,2021,2021,8,Northern Land Border,4390,OFO,Biden,1.0,0.0
2021-08-01,2021,2021,8,Southwest Land Border,13330,OFO,Biden,1.0,0.0
2021-09-01,2021,2021,9,Air Ports of Entry/Interior,5100,OFO,Biden,1.0,0.0
2021-09-01,2021,2021,9,Coastal Border,12440,OFO,Biden,1.0,0.0
2021-09-01,2021,2021,9,Northern Land Border,3610,OFO,Biden,1.0,0.0
2021-09-01,2021,2021,9,Southwest Land Border,6490,OFO,Biden,1.0,0.0
2021-10-01,2021,2022,10,Air Ports of Entry/Interior,4640,OFO,Biden,1.0,0.0
2021-10-01,2021,2022,10,Coastal Border,13490,OFO,Biden,1.0,0.0
2021-10-01,2021,2022,10,Northern Land Border,3630,OFO,Biden,1.0,0.0
2021-10-01,2021,2022,10,Southwest Land Border,5720,OFO,Biden,1.0,0.0
2021-11-01,2021,2022,11,Air Ports of Entry/Interior,3960,OFO,Biden,1.0,0.0
2021-11-01,2021,2022,11,Coastal Border,14020,OFO,Biden,1.0,0.0
2021-11-01,2021,2022,11,Northern Land Border,5300,OFO,Biden,1.0,0.0
2021-11-01,2021,2022,11,Southwest Land Border,7830,OFO,Biden,1.0,0.0
2021-12-01,2021,2022,12,Air Ports of Entry/Interior,3650,OFO,Biden,1.0,1.0
2021-12-01,2021,2022,12,Coastal Border,14940,OFO,Biden,1.0,1.0
2021-12-01,2021,2022,12,Northern Land Border,7290,OFO,Biden,1.0,1.0
2021-12-01,2021,2022,12,Southwest Land Border,8650,OFO,Biden,1.0,1.0
2022-01-01,2022,2022,1,Air Ports of Entry/Interior,3860,OFO,Biden,1.0,1.0
2022-01-01,2022,2022,1,Coastal Border,20120,OFO,Biden,1.0,1.0
2022-01-01,2022,2022,1,Northern Land Border,7320,OFO,Biden,1.0,1.0
2022-01-01,2022,2022,1,Southwest Land Border,7000,OFO,Biden,1.0,1.0
2022-02-01,2022,2022,2,Air Ports of Entry/Interior,3990,OFO,Biden,1.0,1.0
2022-02-01,2022,2022,2,Coastal Border,14160,OFO,Biden,1.0,1.0
2022-02-01,2022,2022,2,Northern Land Border,6070,OFO,Biden,1.0,1.0
2022-02-01,2022,2022,2,Southwest Land Border,6840,OFO,Biden,1.0,1.0
2022-03-01,2022,2022,3,Air Ports of Entry/Interior,4890,OFO,Biden,1.0,1.0
2022-03-01,2022,2022,3,Coastal Border,14520,OFO,Biden,1.0,1.0
2022-03-01,2022,2022,3,Northern Land Border,7710,OFO,Biden,1.0,1.0
2022-03-01,2022,2022,3,Southwest Land Border,11390,OFO,Biden,1.0,1.0
2022-04-01,2022,2022,4,Air Ports of Entry/Interior,4740,OFO,Biden,1.0,1.0
2022-04-01,2022,2022,4,Coastal Border,12130,OFO,Biden,1.0,1.0
2022-04-01,2022,2022,4,Northern Land Border,8950,OFO,Biden,1.0,1.0
2022-04-01,2022,2022,4,Southwest Land Border,32280,OFO,Biden,1.0,1.0
2022-05-01,2022,2022,5,Air Ports of Entry/Interior,10990,OFO,Biden,1.0,1.0
2022-05-01,2022,2022,5,Coastal Border,12420,OFO,Biden,1.0,1.0
2022-05-01,2022,2022,5,Northern Land Border,9720,OFO,Biden,1.0,1.0
2022-05-01,2022,2022,5,Southwest Land Border,16770,OFO,Biden,1.0,1.0
2022-06-01,2022,2022,6,Air Ports of Entry/Interior,16800,OFO,Biden,1.0,1.0
2022-06-01,2022,2022,6,Coastal Border,11600,OFO,Biden,1.0,1.0
2022-06-01,2022,2022,6,Northern Land Border,10660,OFO,Biden,1.0,1.0
2022-06-01,2022,2022,6,Southwest Land Border,15440,OFO,Biden,1.0,1.0
2022-07-01,2022,2022,7,Air Ports of Entry/Interior,16070,OFO,Biden,1.0,1.0
2022-07-01,2022,2022,7,Coastal Border,9210,OFO,Biden,1.0,1.0
2022-07-01,2022,2022,7,Northern Land Border,12790,OFO,Biden,1.0,1.0
2022-07-01,2022,2022,7,Southwest Land Border,18330,OFO,Biden,1.0,1.0
2022-08-01,2022,2022,8,Air Ports of Entry/Interior,20570,OFO,Biden,1.0,1.0
2022-08-01,2022,2022,8,Coastal Border,10470,OFO,Biden,1.0,1.0
2022-08-01,2022,2022,8,Northern Land Border,14950,OFO,Biden,1.0,1.0
2022-08-01,2022,2022,8,Southwest Land Border,22310,OFO,Biden,1.0,1.0
2022-09-01,2022,2022,9,Air Ports of Entry/Interior,20200,OFO,Biden,1.0,1.0
2022-09-01,2022,2022,9,Coastal Border,10720,OFO,Biden,1.0,1.0
2022-09-01,2022,2022,9,Northern Land Border,12920,OFO,Biden,1.0,1.0
2022-09-01,2022,2022,9,Southwest Land Border,19950,OFO,Biden,1.0,1.0
2022-10-01,2022,2023,10,Air Ports of Entry/Interior,18550,OFO,Biden,1.0,1.0
2022-10-01,2022,2023,10,Coastal Border,11100,OFO,Biden,1.0,1.0
2022-10-01,2022,2023,10,Northern Land Border,15370,OFO,Biden,1.0,1.0
2022-10-01,2022,2023,10,Southwest Land Border,26400,OFO,Biden,1.0,1.0
2022-11-01,2022,2023,11,Air Ports of Entry/Interior,21500,OFO,Biden,1.0,0.0
2022-11-01,2022,2023,11,Coastal Border,13400,OFO,Biden,1.0,0.0
2022-11-01,2022,2023,11,Northern Land Border,12740,OFO,Biden,1.0,0.0
2022-11-01,2022,2023,11,Southwest Land Border,27490,OFO,Biden,1.0,0.0
2022-12-01,2022,2023,12,Air Ports of Entry/Interior,22350,OFO,Biden,1.0,0.0
2022-12-01,2022,2023,12,Coastal Border,12890,OFO,Biden,1.0,0.0
2022-12-01,2022,2023,12,Northern Land Border,12840,OFO,Biden,1.0,0.0
2022-12-01,2022,2023,12,Southwest Land Border,30300,OFO,Biden,1.0,0.0
2023-01-01,2023,2023,1,Air Ports of Entry/Interior,25170,OFO,Biden,1.0,0.0
2023-01-01,2023,2023,1,Coastal Border,11870,OFO,Biden,1.0,0.0
2023-01-01,2023,2023,1,Northern Land Border,12550,OFO,Biden,1.0,0.0
2023-01-01,2023,2023,1,Southwest Land Border,27850,OFO,Biden,1.0,0.0
2023-02-01,2023,2023,2,Air Ports of Entry/Interior,33060,OFO,Biden,1.0,0.0
2023-02-01,2023,2023,2,Coastal Border,10780,OFO,Biden,1.0,0.0
2023-02-01,2023,2023,2,Northern Land Border,12420,OFO,Biden,1.0,0.0
2023-02-01,2023,2023,2,Southwest Land Border,26110,OFO,Biden,1.0,0.0
2023-03-01,2023,2023,3,Air Ports of Entry/Interior,38240,OFO,Biden,1.0,0.0
2023-03-01,2023,2023,3,Coastal Border,11790,OFO,Biden,1.0,0.0
2023-03-01,2023,2023,3,Northern Land Border,14800,OFO,Biden,1.0,0.0
2023-03-01,2023,2023,3,Southwest Land Border,29580,OFO,Biden,1.0,0.0
2023-04-01,2023,2023,4,Air Ports of Entry/Interior,38010,OFO,Biden,1.0,0.0
2023-04-01,2023,2023,4,Coastal Border,11650,OFO,Biden,1.0,0.0
2023-04-01,2023,2023,4,Northern Land Border,13150,OFO,Biden,1.0,0.0
2023-04-01,2023,2023,4,Southwest Land Border,28070,OFO,Biden,1.0,0.0
2023-05-01,2023,2023,5,Air Ports of Entry/Interior,40370,OFO,Biden,1.0,0.0
2023-05-01,2023,2023,5,Coastal Border,11030,OFO,Biden,1.0,0.0
2023-05-01,2023,2023,5,Northern Land Border,16030,OFO,Biden,1.0,0.0
2023-05-01,2023,2023,5,Southwest Land Border,35310,OFO,Biden,1.0,0.0
2023-06-01,2023,2023,6,Air Ports of Entry/Interior,40130,OFO,Biden,0.0,0.0
2023-06-01,2023,2023,6,Coastal Border,9930,OFO,Biden,0.0,0.0
2023-06-01,2023,2023,6,Northern Land Border,15770,OFO,Biden,0.0,0.0
2023-06-01,2023,2023,6,Southwest Land Border,45020,OFO,Biden,0.0,0.0
2023-07-01,2023,2023,7,Air Ports of Entry/Interior,32110,OFO,Biden,0.0,0.0
2023-07-01,2023,2023,7,Coastal Border,10730,OFO,Biden,0.0,0.0
2023-07-01,2023,2023,7,Northern Land Border,17420,OFO,Biden,0.0,0.0
2023-07-01,2023,2023,7,Southwest Land Border,50840,OFO,Biden,0.0,0.0
2023-08-01,2023,2023,8,Air Ports of Entry/Interior,40630,OFO,Biden,0.0,0.0
2023-08-01,2023,2023,8,Coastal Border,10380,OFO,Biden,0.0,0.0
2023-08-01,2023,2023,8,Northern Land Border,18780,OFO,Biden,0.0,0.0
