Fiscal Year,Month Grouping,Month (abbv),Land Border Region,State,Demographic,Citizenship,Title of Authority,Encounter Count
2024,FYTD,JAN,Other,NJ,FMUA,OTHER,Title 8,5
2024,FYTD,JAN,Other,NJ,FMUA,UKRAINE,Title 8,104
2024,FYTD,JAN,Other,NJ,FMUA,VENEZUELA,Title 8,22
2024,FYTD,JAN,Other,NJ,Single Adults,BRAZIL,Title 8,8
2024,FYTD,JAN,Other,NJ,Single Adults,CANADA,Title 8,9
2024,FYTD,JAN,Other,NJ,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2024,FYTD,JAN,Other,NJ,Single Adults,COLOMBIA,Title 8,9
2024,FYTD,JAN,Other,NJ,Single Adults,CUBA,Title 8,1
2024,FYTD,JAN,Other,NJ,Single Adults,ECUADOR,Title 8,1
2024,FYTD,JAN,Other,NJ,Single Adults,GUATEMALA,Title 8,3
2024,FYTD,JAN,Other,NJ,Single Adults,HAITI,Title 8,43
2024,FYTD,JAN,Other,NJ,Single Adults,HONDURAS,Title 8,1
2024,FYTD,JAN,Other,NJ,Single Adults,INDIA,Title 8,39
2024,FYTD,JAN,Other,NJ,Single Adults,MEXICO,Title 8,3
2024,FYTD,JAN,Other,NJ,Single Adults,NICARAGUA,Title 8,18
2024,FYTD,JAN,Other,NJ,Single Adults,OTHER,Title 8,104
2024,FYTD,JAN,Other,NJ,Single Adults,PERU,Title 8,5
2024,FYTD,JAN,Other,NJ,Single Adults,PHILIPPINES,Title 8,48
2024,FYTD,JAN,Other,NJ,Single Adults,RUSSIA,Title 8,8
2024,FYTD,JAN,Other,NJ,Single Adults,TURKEY,Title 8,4
2024,FYTD,JAN,Other,NJ,Single Adults,UKRAINE,Title 8,191
2024,FYTD,JAN,Other,NJ,Single Adults,VENEZUELA,Title 8,25
2024,FYTD,JAN,Other,NV,FMUA,NICARAGUA,Title 8,5
2024,FYTD,JAN,Other,NV,FMUA,VENEZUELA,Title 8,2
2024,FYTD,JAN,Other,NV,Single Adults,BRAZIL,Title 8,1
2024,FYTD,JAN,Other,NV,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2024,FYTD,JAN,Other,NV,Single Adults,COLOMBIA,Title 8,2
2024,FYTD,JAN,Other,NV,Single Adults,CUBA,Title 8,22
2024,FYTD,JAN,Other,NV,Single Adults,ECUADOR,Title 8,1
2024,FYTD,JAN,Other,NV,Single Adults,EL SALVADOR,Title 8,9
2024,FYTD,JAN,Other,NV,Single Adults,HAITI,Title 8,1
2024,FYTD,JAN,Other,NV,Single Adults,MEXICO,Title 8,34
2024,FYTD,JAN,Other,NV,Single Adults,NICARAGUA,Title 8,18
2024,FYTD,JAN,Other,NV,Single Adults,OTHER,Title 8,18
2024,FYTD,JAN,Other,NV,Single Adults,PHILIPPINES,Title 8,2
2024,FYTD,JAN,Other,NV,Single Adults,UKRAINE,Title 8,2
2024,FYTD,JAN,Other,NV,Single Adults,VENEZUELA,Title 8,6
2024,FYTD,JAN,Other,NY,Accompanied Minors,HAITI,Title 8,33
2024,FYTD,JAN,Other,NY,Accompanied Minors,UKRAINE,Title 8,1
2024,FYTD,JAN,Other,NY,FMUA,BRAZIL,Title 8,2
2024,FYTD,JAN,Other,NY,FMUA,COLOMBIA,Title 8,2
2024,FYTD,JAN,Other,NY,FMUA,CUBA,Title 8,2
2024,FYTD,JAN,Other,NY,FMUA,EL SALVADOR,Title 8,3
2024,FYTD,JAN,Other,NY,FMUA,HAITI,Title 8,864
2024,FYTD,JAN,Other,NY,FMUA,HONDURAS,Title 8,7
2024,FYTD,JAN,Other,NY,FMUA,NICARAGUA,Title 8,20
2024,FYTD,JAN,Other,NY,FMUA,OTHER,Title 8,4
2024,FYTD,JAN,Other,NY,FMUA,ROMANIA,Title 8,2
2024,FYTD,JAN,Other,NY,FMUA,UKRAINE,Title 8,260
2024,FYTD,JAN,Other,NY,FMUA,VENEZUELA,Title 8,48
2024,FYTD,JAN,Other,NY,Single Adults,BRAZIL,Title 8,6
2024,FYTD,JAN,Other,NY,Single Adults,CANADA,Title 8,3
2024,FYTD,JAN,Other,NY,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,27
2024,FYTD,JAN,Other,NY,Single Adults,COLOMBIA,Title 8,19
2024,FYTD,JAN,Other,NY,Single Adults,CUBA,Title 8,6
2024,FYTD,JAN,Other,NY,Single Adults,ECUADOR,Title 8,6
2024,FYTD,JAN,Other,NY,Single Adults,EL SALVADOR,Title 8,4
2024,FYTD,JAN,Other,NY,Single Adults,GUATEMALA,Title 8,3
2024,FYTD,JAN,Other,NY,Single Adults,HAITI,Title 8,1783
2024,FYTD,JAN,Other,NY,Single Adults,INDIA,Title 8,9
2024,FYTD,JAN,Other,NY,Single Adults,MEXICO,Title 8,5
2024,FYTD,JAN,Other,NY,Single Adults,NICARAGUA,Title 8,86
2024,FYTD,JAN,Other,NY,Single Adults,OTHER,Title 8,109
2024,FYTD,JAN,Other,NY,Single Adults,PERU,Title 8,3
2024,FYTD,JAN,Other,NY,Single Adults,PHILIPPINES,Title 8,1
2024,FYTD,JAN,Other,NY,Single Adults,RUSSIA,Title 8,1
2024,FYTD,JAN,Other,NY,Single Adults,TURKEY,Title 8,1
2024,FYTD,JAN,Other,NY,Single Adults,UKRAINE,Title 8,368
2024,FYTD,JAN,Other,NY,Single Adults,VENEZUELA,Title 8,62
2024,FYTD,JAN,Other,OH,Single Adults,RUSSIA,Title 8,1
2024,FYTD,JAN,Other,OR,FMUA,UKRAINE,Title 8,12
2024,FYTD,JAN,Other,OR,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,33
2024,FYTD,JAN,Other,OR,Single Adults,INDIA,Title 8,5
2024,FYTD,JAN,Other,OR,Single Adults,MEXICO,Title 8,37
2024,FYTD,JAN,Other,OR,Single Adults,MYANMAR (BURMA),Title 8,3
2024,FYTD,JAN,Other,OR,Single Adults,OTHER,Title 8,10
2024,FYTD,JAN,Other,OR,Single Adults,PHILIPPINES,Title 8,9
2024,FYTD,JAN,Other,OR,Single Adults,UKRAINE,Title 8,15
2024,FYTD,JAN,Other,OR,Single Adults,VENEZUELA,Title 8,1
2024,FYTD,JAN,Other,PA,FMUA,UKRAINE,Title 8,5
2024,FYTD,JAN,Other,PA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,60
2024,FYTD,JAN,Other,PA,Single Adults,COLOMBIA,Title 8,1
2024,FYTD,JAN,Other,PA,Single Adults,HAITI,Title 8,1
2024,FYTD,JAN,Other,PA,Single Adults,INDIA,Title 8,77
2024,FYTD,JAN,Other,PA,Single Adults,MEXICO,Title 8,2
2024,FYTD,JAN,Other,PA,Single Adults,MYANMAR (BURMA),Title 8,1
2024,FYTD,JAN,Other,PA,Single Adults,OTHER,Title 8,47
2024,FYTD,JAN,Other,PA,Single Adults,PHILIPPINES,Title 8,209
2024,FYTD,JAN,Other,PA,Single Adults,RUSSIA,Title 8,87
2024,FYTD,JAN,Other,PA,Single Adults,UKRAINE,Title 8,65
2024,FYTD,JAN,Other,PA,Single Adults,VENEZUELA,Title 8,1
2024,FYTD,JAN,Other,PA,UAC,OTHER,Title 8,1
2024,FYTD,JAN,Other,PR,FMUA,COLOMBIA,Title 8,2
2024,FYTD,JAN,Other,PR,FMUA,HAITI,Title 8,13
2024,FYTD,JAN,Other,PR,FMUA,OTHER,Title 8,2
2024,FYTD,JAN,Other,PR,FMUA,VENEZUELA,Title 8,4
2024,FYTD,JAN,Other,PR,Single Adults,BRAZIL,Title 8,4
2024,FYTD,JAN,Other,PR,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,40
2024,FYTD,JAN,Other,PR,Single Adults,COLOMBIA,Title 8,15
2024,FYTD,JAN,Other,PR,Single Adults,EL SALVADOR,Title 8,71
2024,FYTD,JAN,Other,PR,Single Adults,GUATEMALA,Title 8,17
2024,FYTD,JAN,Other,PR,Single Adults,HAITI,Title 8,69
2024,FYTD,JAN,Other,PR,Single Adults,HONDURAS,Title 8,163
2024,FYTD,JAN,Other,PR,Single Adults,INDIA,Title 8,25
2024,FYTD,JAN,Other,PR,Single Adults,MEXICO,Title 8,17
2024,FYTD,JAN,Other,PR,Single Adults,MYANMAR (BURMA),Title 8,21
2024,FYTD,JAN,Other,PR,Single Adults,NICARAGUA,Title 8,9
2024,FYTD,JAN,Other,PR,Single Adults,OTHER,Title 8,455
2024,FYTD,JAN,Other,PR,Single Adults,PERU,Title 8,4
2024,FYTD,JAN,Other,PR,Single Adults,PHILIPPINES,Title 8,244
2024,FYTD,JAN,Other,PR,Single Adults,ROMANIA,Title 8,6
2024,FYTD,JAN,Other,PR,Single Adults,RUSSIA,Title 8,37
2024,FYTD,JAN,Other,PR,Single Adults,TURKEY,Title 8,12
2024,FYTD,JAN,Other,PR,Single Adults,UKRAINE,Title 8,13
2024,FYTD,JAN,Other,PR,Single Adults,VENEZUELA,Title 8,65
2024,FYTD,JAN,Other,PR,UAC,OTHER,Title 8,2
2024,FYTD,JAN,Other,RI,Single Adults,OTHER,Title 8,2
2024,FYTD,JAN,Other,RI,Single Adults,PHILIPPINES,Title 8,1
2024,FYTD,JAN,Other,SC,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2024,FYTD,JAN,Other,SC,Single Adults,HONDURAS,Title 8,1
2024,FYTD,JAN,Other,SC,Single Adults,INDIA,Title 8,14
2024,FYTD,JAN,Other,SC,Single Adults,MYANMAR (BURMA),Title 8,33
2024,FYTD,JAN,Other,SC,Single Adults,OTHER,Title 8,32
2024,FYTD,JAN,Other,SC,Single Adults,PERU,Title 8,1
2024,FYTD,JAN,Other,SC,Single Adults,PHILIPPINES,Title 8,59
2024,FYTD,JAN,Other,SC,Single Adults,RUSSIA,Title 8,43
2024,FYTD,JAN,Other,SC,Single Adults,TURKEY,Title 8,1
2024,FYTD,JAN,Other,SC,Single Adults,UKRAINE,Title 8,19
2024,FYTD,JAN,Other,TX,Accompanied Minors,CUBA,Title 8,4
2024,FYTD,JAN,Other,TX,Accompanied Minors,HAITI,Title 8,3
2024,FYTD,JAN,Other,TX,Accompanied Minors,HONDURAS,Title 8,1
2024,FYTD,JAN,Other,TX,Accompanied Minors,MEXICO,Title 8,1
2024,FYTD,JAN,Other,TX,Accompanied Minors,NICARAGUA,Title 8,4
2024,FYTD,JAN,Other,TX,Accompanied Minors,OTHER,Title 8,1
2024,FYTD,JAN,Other,TX,Accompanied Minors,VENEZUELA,Title 8,1
2024,FYTD,JAN,Other,TX,FMUA,BRAZIL,Title 8,4
2024,FYTD,JAN,Other,TX,FMUA,COLOMBIA,Title 8,4
2024,FYTD,JAN,Other,TX,FMUA,CUBA,Title 8,86
2024,FYTD,JAN,Other,TX,FMUA,ECUADOR,Title 8,1
2024,FYTD,JAN,Other,TX,FMUA,EL SALVADOR,Title 8,46
2024,FYTD,JAN,Other,TX,FMUA,GUATEMALA,Title 8,12
2024,FYTD,JAN,Other,TX,FMUA,HAITI,Title 8,6
2024,FYTD,JAN,Other,TX,FMUA,HONDURAS,Title 8,19
2024,FYTD,JAN,Other,TX,FMUA,MEXICO,Title 8,25
2024,FYTD,JAN,Other,TX,FMUA,NICARAGUA,Title 8,151
2024,FYTD,JAN,Other,TX,FMUA,OTHER,Title 8,8
2024,FYTD,JAN,Other,TX,FMUA,PERU,Title 8,2
2024,FYTD,JAN,Other,TX,FMUA,UKRAINE,Title 8,26
2024,FYTD,JAN,Other,TX,FMUA,VENEZUELA,Title 8,108
2024,FYTD,JAN,Other,TX,Single Adults,BRAZIL,Title 8,7
2024,FYTD,JAN,Other,TX,Single Adults,CANADA,Title 8,11
2024,FYTD,JAN,Other,TX,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,255
2024,FYTD,JAN,Other,TX,Single Adults,COLOMBIA,Title 8,35
2024,FYTD,JAN,Other,TX,Single Adults,CUBA,Title 8,195
2024,FYTD,JAN,Other,TX,Single Adults,ECUADOR,Title 8,8
2024,FYTD,JAN,Other,TX,Single Adults,EL SALVADOR,Title 8,57
2024,FYTD,JAN,Other,TX,Single Adults,GUATEMALA,Title 8,25
2024,FYTD,JAN,Other,TX,Single Adults,HAITI,Title 8,40
2024,FYTD,JAN,Other,TX,Single Adults,HONDURAS,Title 8,46
2024,FYTD,JAN,Other,TX,Single Adults,INDIA,Title 8,567
2024,FYTD,JAN,Other,TX,Single Adults,MEXICO,Title 8,102
2024,FYTD,JAN,Other,TX,Single Adults,MYANMAR (BURMA),Title 8,148
2024,FYTD,JAN,Other,TX,Single Adults,NICARAGUA,Title 8,285
2024,FYTD,JAN,Other,TX,Single Adults,OTHER,Title 8,684
2024,FYTD,JAN,Other,TX,Single Adults,PERU,Title 8,121
2024,FYTD,JAN,Other,TX,Single Adults,PHILIPPINES,Title 8,1486
2024,FYTD,JAN,Other,TX,Single Adults,ROMANIA,Title 8,10
2024,FYTD,JAN,Other,TX,Single Adults,RUSSIA,Title 8,435
2024,FYTD,JAN,Other,TX,Single Adults,TURKEY,Title 8,82
2024,FYTD,JAN,Other,TX,Single Adults,UKRAINE,Title 8,204
2024,FYTD,JAN,Other,TX,Single Adults,VENEZUELA,Title 8,156
2024,FYTD,JAN,Other,UT,FMUA,UKRAINE,Title 8,4
2024,FYTD,JAN,Other,UT,Single Adults,EL SALVADOR,Title 8,1
2024,FYTD,JAN,Other,UT,Single Adults,OTHER,Title 8,1
2024,FYTD,JAN,Other,UT,Single Adults,UKRAINE,Title 8,1
2024,FYTD,JAN,Other,VA,FMUA,BRAZIL,Title 8,3
2024,FYTD,JAN,Other,VA,FMUA,EL SALVADOR,Title 8,24
2024,FYTD,JAN,Other,VA,FMUA,GUATEMALA,Title 8,5
2024,FYTD,JAN,Other,VA,FMUA,NICARAGUA,Title 8,53
2024,FYTD,JAN,Other,VA,FMUA,OTHER,Title 8,3
2024,FYTD,JAN,Other,VA,FMUA,UKRAINE,Title 8,35
2024,FYTD,JAN,Other,VA,FMUA,VENEZUELA,Title 8,12
2024,FYTD,JAN,Other,VA,Single Adults,BRAZIL,Title 8,2
2024,FYTD,JAN,Other,VA,Single Adults,CANADA,Title 8,3
2024,FYTD,JAN,Other,VA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,46
2024,FYTD,JAN,Other,VA,Single Adults,COLOMBIA,Title 8,1
2024,FYTD,JAN,Other,VA,Single Adults,CUBA,Title 8,2
2024,FYTD,JAN,Other,VA,Single Adults,EL SALVADOR,Title 8,17
2024,FYTD,JAN,Other,VA,Single Adults,GUATEMALA,Title 8,3
2024,FYTD,JAN,Other,VA,Single Adults,HAITI,Title 8,4
2024,FYTD,JAN,Other,VA,Single Adults,HONDURAS,Title 8,1
2024,FYTD,JAN,Other,VA,Single Adults,INDIA,Title 8,27
2024,FYTD,JAN,Other,VA,Single Adults,NICARAGUA,Title 8,101
2024,FYTD,JAN,Other,VA,Single Adults,OTHER,Title 8,51
2024,FYTD,JAN,Other,VA,Single Adults,PHILIPPINES,Title 8,71
2024,FYTD,JAN,Other,VA,Single Adults,ROMANIA,Title 8,1
2024,FYTD,JAN,Other,VA,Single Adults,RUSSIA,Title 8,22
2024,FYTD,JAN,Other,VA,Single Adults,UKRAINE,Title 8,63
2024,FYTD,JAN,Other,VA,Single Adults,VENEZUELA,Title 8,15
2024,FYTD,JAN,Other,VI,Accompanied Minors,OTHER,Title 8,2
2024,FYTD,JAN,Other,VI,FMUA,CANADA,Title 8,1
2024,FYTD,JAN,Other,VI,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,4
2024,FYTD,JAN,Other,VI,FMUA,HAITI,Title 8,3
2024,FYTD,JAN,Other,VI,FMUA,OTHER,Title 8,2
2024,FYTD,JAN,Other,VI,FMUA,ROMANIA,Title 8,13
2024,FYTD,JAN,Other,VI,Single Adults,COLOMBIA,Title 8,1
2024,FYTD,JAN,Other,VI,Single Adults,CUBA,Title 8,1
2024,FYTD,JAN,Other,VI,Single Adults,ECUADOR,Title 8,3
2024,FYTD,JAN,Other,VI,Single Adults,EL SALVADOR,Title 8,2
2024,FYTD,JAN,Other,VI,Single Adults,HAITI,Title 8,1
2024,FYTD,JAN,Other,VI,Single Adults,HONDURAS,Title 8,2
2024,FYTD,JAN,Other,VI,Single Adults,INDIA,Title 8,25
2024,FYTD,JAN,Other,VI,Single Adults,MEXICO,Title 8,2
2024,FYTD,JAN,Other,VI,Single Adults,NICARAGUA,Title 8,4
2024,FYTD,JAN,Other,VI,Single Adults,OTHER,Title 8,64
2024,FYTD,JAN,Other,VI,Single Adults,PHILIPPINES,Title 8,71
2024,FYTD,JAN,Other,VI,Single Adults,ROMANIA,Title 8,2
2024,FYTD,JAN,Other,VI,Single Adults,RUSSIA,Title 8,18
2024,FYTD,JAN,Other,VI,Single Adults,TURKEY,Title 8,54
2024,FYTD,JAN,Other,VI,Single Adults,UKRAINE,Title 8,12
2024,FYTD,JAN,Other,VI,Single Adults,VENEZUELA,Title 8,19
2024,FYTD,JAN,Other,WA,Accompanied Minors,OTHER,Title 8,3
2024,FYTD,JAN,Other,WA,FMUA,CANADA,Title 8,1
2024,FYTD,JAN,Other,WA,FMUA,INDIA,Title 8,18
2024,FYTD,JAN,Other,WA,FMUA,OTHER,Title 8,8
2024,FYTD,JAN,Other,WA,FMUA,UKRAINE,Title 8,156
2024,FYTD,JAN,Other,WA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,29
2024,FYTD,JAN,Other,WA,Single Adults,CUBA,Title 8,1
2024,FYTD,JAN,Other,WA,Single Adults,HONDURAS,Title 8,1
2024,FYTD,JAN,Other,WA,Single Adults,INDIA,Title 8,24
2024,FYTD,JAN,Other,WA,Single Adults,MEXICO,Title 8,3
2024,FYTD,JAN,Other,WA,Single Adults,MYANMAR (BURMA),Title 8,2
2024,FYTD,JAN,Other,WA,Single Adults,OTHER,Title 8,23
2024,FYTD,JAN,Other,WA,Single Adults,PHILIPPINES,Title 8,102
2024,FYTD,JAN,Other,WA,Single Adults,RUSSIA,Title 8,10
2024,FYTD,JAN,Other,WA,Single Adults,UKRAINE,Title 8,169
2024,FYTD,JAN,Other,WA,Single Adults,VENEZUELA,Title 8,1
2024,FYTD,JAN,Other,WI,Single Adults,CANADA,Title 8,1
2024,FYTD,JAN,Southwest Land Border,AZ,Accompanied Minors,CUBA,Title 8,2
2024,FYTD,JAN,Southwest Land Border,AZ,Accompanied Minors,MEXICO,Title 8,19
2024,FYTD,JAN,Southwest Land Border,AZ,Accompanied Minors,OTHER,Title 8,1
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,BRAZIL,Title 8,55
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,10
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,COLOMBIA,Title 8,353
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,CUBA,Title 8,336
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,ECUADOR,Title 8,1631
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,EL SALVADOR,Title 8,174
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,GUATEMALA,Title 8,2824
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,HAITI,Title 8,128
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,HONDURAS,Title 8,197
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,INDIA,Title 8,155
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,MEXICO,Title 8,17683
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,NICARAGUA,Title 8,46
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,OTHER,Title 8,594
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,PERU,Title 8,334
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,ROMANIA,Title 8,3
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,RUSSIA,Title 8,46
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,TURKEY,Title 8,1
2024,FYTD,JAN,Southwest Land Border,AZ,FMUA,VENEZUELA,Title 8,175
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,BRAZIL,Title 8,39
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,25
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,COLOMBIA,Title 8,486
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,CUBA,Title 8,800
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,ECUADOR,Title 8,2496
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,EL SALVADOR,Title 8,131
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,GUATEMALA,Title 8,6922
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,HAITI,Title 8,610
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,HONDURAS,Title 8,295
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,INDIA,Title 8,1131
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,MEXICO,Title 8,11231
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,NICARAGUA,Title 8,312
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,OTHER,Title 8,5385
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,PERU,Title 8,466
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,RUSSIA,Title 8,31
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,TURKEY,Title 8,1
2024,FYTD,JAN,Southwest Land Border,AZ,Single Adults,VENEZUELA,Title 8,376
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,BRAZIL,Title 8,2
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,COLOMBIA,Title 8,12
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,CUBA,Title 8,14
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,ECUADOR,Title 8,99
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,EL SALVADOR,Title 8,22
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,GUATEMALA,Title 8,1035
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,HAITI,Title 8,31
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,HONDURAS,Title 8,40
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,INDIA,Title 8,14
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,MEXICO,Title 8,1311
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,NICARAGUA,Title 8,11
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,OTHER,Title 8,184
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,PERU,Title 8,8
2024,FYTD,JAN,Southwest Land Border,AZ,UAC,VENEZUELA,Title 8,7
2024,FYTD,JAN,Southwest Land Border,CA,Accompanied Minors,CUBA,Title 8,1
2024,FYTD,JAN,Southwest Land Border,CA,Accompanied Minors,MEXICO,Title 8,23
2024,FYTD,JAN,Southwest Land Border,CA,Accompanied Minors,OTHER,Title 8,1
2024,FYTD,JAN,Southwest Land Border,CA,Accompanied Minors,RUSSIA,Title 8,2
2024,FYTD,JAN,Southwest Land Border,CA,Accompanied Minors,VENEZUELA,Title 8,1
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,BRAZIL,Title 8,354
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,458
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,COLOMBIA,Title 8,1289
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,CUBA,Title 8,1869
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,ECUADOR,Title 8,474
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,EL SALVADOR,Title 8,152
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,GUATEMALA,Title 8,488
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,HAITI,Title 8,238
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,HONDURAS,Title 8,251
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,INDIA,Title 8,177
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,MEXICO,Title 8,2996
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,NICARAGUA,Title 8,35
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,OTHER,Title 8,998
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,PERU,Title 8,225
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,ROMANIA,Title 8,114
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,RUSSIA,Title 8,407
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,TURKEY,Title 8,261
2024,FYTD,JAN,Southwest Land Border,CA,FMUA,VENEZUELA,Title 8,751
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,BRAZIL,Title 8,827
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,CANADA,Title 8,2
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,3201
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,COLOMBIA,Title 8,2726
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,CUBA,Title 8,3913
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,ECUADOR,Title 8,906
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,EL SALVADOR,Title 8,167
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,GUATEMALA,Title 8,1086
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,HAITI,Title 8,793
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,HONDURAS,Title 8,371
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,INDIA,Title 8,1257
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,MEXICO,Title 8,4932
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,NICARAGUA,Title 8,459
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,OTHER,Title 8,4646
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,PERU,Title 8,442
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,PHILIPPINES,Title 8,1
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,ROMANIA,Title 8,52
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,RUSSIA,Title 8,318
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,TURKEY,Title 8,1163
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,UKRAINE,Title 8,7
2024,FYTD,JAN,Southwest Land Border,CA,Single Adults,VENEZUELA,Title 8,1685
2024,FYTD,JAN,Southwest Land Border,CA,UAC,BRAZIL,Title 8,13
2024,FYTD,JAN,Southwest Land Border,CA,UAC,"CHINA, PEOPLES REPUBLIC OF",Title 8,12
2024,FYTD,JAN,Southwest Land Border,CA,UAC,COLOMBIA,Title 8,38
2024,FYTD,JAN,Southwest Land Border,CA,UAC,CUBA,Title 8,53
2024,FYTD,JAN,Southwest Land Border,CA,UAC,ECUADOR,Title 8,35
2024,FYTD,JAN,Southwest Land Border,CA,UAC,EL SALVADOR,Title 8,10
2024,FYTD,JAN,Southwest Land Border,CA,UAC,GUATEMALA,Title 8,101
2024,FYTD,JAN,Southwest Land Border,CA,UAC,HAITI,Title 8,71
2024,FYTD,JAN,Southwest Land Border,CA,UAC,HONDURAS,Title 8,28
2024,FYTD,JAN,Southwest Land Border,CA,UAC,INDIA,Title 8,9
2024,FYTD,JAN,Southwest Land Border,CA,UAC,MEXICO,Title 8,293
